GBJ,5bd133b0dd1f009b,"Les Bases"
GBK,1599887d2537428a,"Gbangbatok"
GBL,250b6a3e158c4a89,"South Goulburn Is"
GBM,1f89a66cc43d8e81,"Garbaharey"
GBP,4e46cdcc5f914cc3,"Gamboola"
GBR,5fa9616bdafe759b,"Walter J. Koladza"
GBT,2edc437e5561be05,"Gorgan"
GBU,1ea6e85e40a7a7f1,"Khashm El Girba"
GBV,241d82c6b0086ab9,"Gibb River"
GBW,232ace431479341e,"Ginbata"
GBZ,481b587d39b3dea8,"Great Barrier Aerodrome"
GCA,58a7e2f97a8bd1d3,"Guacamayas"
GCC,350d23e506727988,"Northeast Wyoming Regional"
GCD,34145d91813d609f,"Grand Coulee Dam"
GCH,2dea2fd770c471c0,"Gachsaran"
GCI,3f76a0ad28937b8d,"Guernsey"
GCJ,1c3c1d17d4acfd47,"Grand Central"
GCK,5e6e5c5dd5153a12,"Garden City Regional"
GCM,5b9b97b309f91493,"Owen Roberts"
GCN,5e498caf156757b9,"Grand Canyon National Park"
GCT,5e4a6948a060ed77,"Grand Canyon Bar Ten"
GCV,52e621e57d720623,"Gravatai"
GCW,5e494eb569fa83e7,"Grand Canyon West"
GCY,5e9a265e2ee3b331,"Greeneville Muni"
GDB,2c92c069db4141b6,"Gondia"
GDC,5e963bcb6b1d67fe,"Donaldson"
GDD,241646f059884a18,"Gordon Downs"
GDE,1f9c229075ebc76c,"Gode"
GDI,1c92d1e7e4d9a515,"Gordil"
GDL,5b5f81f8655da632,"Miguel Hidalgo"
GDM,5fa99f46cebb576f,"Gardner Muni"
GDN,3ea41782a8f4e31e,"Gdansk Lech Walesa"
GDO,59b6ba1401581342,"Guasdalito"
GDP,1064a1c138a3210b,"Guadalupe"
GDQ,1eab67f3d0b20d6c,"Gondar"
GDT,5cb16c8c13fa81cc,"JAGS McCartney"
GDV,3600868b60cbd8c2,"Dawson Community"
GDW,5f8dc39e5266e55f,"Gladwin Zettel Memorial"
GDX,33a0c791b7d24781,"Sokol"
GDZ,3ec5feaa9e31bb76,"Gelendzhik"
GEA,4a37b3d934d4d3ee,"Noumea Magenta"
GEB,270fccf058c87448,"Gebe"
GEC,1de274f28f60785d,"Lefkoniko/Gecitkale"
GED,5fa03bc0ecb80930,"Delaware Coastal"
GEE,60cda7d0a8d5d7bc,"Georgetown"
GEF,4c678447ae81d904,"Geva"
GEG,341736638995ec82,"Spokane"
GEL,52dada7c4a8893ca,"Santo Angelo"
GEM,1a825949988b5157,"President Obiang Nguema"
GEO,59d4e5aa37e93206,"Cheddi Jagan"
GER,5c925f200442b596,"Rafael Cabrera"
GES,29128f7af328d877,"General Santos"
GET,2239d4907f60381c,"Geraldton"
GEV,3c92922135e3bead,"Gallivare"
GEW,4d6d3623a5aaba02,"Gewoia"
GEY,35074ced5d709311,"South Big Horn County"
GFD,5f83a653ff6e4a42,"Pope"
GFE,4c1fb635e6183e03,"Grenfell"
GFF,4d13ab936c1a61dc,"Griffith"
GFK,37007c4c256d95f3,"Grand Forks"
GFL,5fab5c4c4711fa4e,"Floyd Bennett Memorial"
GFN,4c276693a1dfef5c,"Grafton"
GFO,59d3de9a7abdfa50,"Bartica A"
GFR,3f77c7b2d61a8053,"Granville"
GFY,1b4531a518c9c234,"Grootfontein"
GGB,55e4b6ccd323c4ad,"Frederico Carlos Muller"
GGC,1c50432a9be51574,"Lumbala"
GGD,4f4061869b075ebb,"Gregory Downs"
GGE,5e92cf1370709d05,"Georgetown County"
GGF,57ebd5fb713ccfe0,"Almeirim"
GGG,5e70376cbf166893,"East Texas Regional"
GGJ,53e608cdc4aa6228,"Guaira"
GGM,1e8704d697bb7893,"Kakamega"
GGN,169d3319e82ad683,"Gagnoa"
GGO,1698477079307136,"Guiglo"
GGR,29fa678306b01e10,"Garowe"
GGS,6a08fa672a8c95bb,"Gobernador Gregores"
GGT,5ca78f846cf31b5f,"Exuma"
GGW,350db6f1b409533b,"Wokal/Glasgow-Valley County"
GHA,18ea0272c6ff6c8c,"Noumerat/Moufdi Zakaria"
GHB,5cac6eb49adbbe2f,"Governor's Harbour"
GHC,5cae226e450843e4,"Great Harbour Cay"
GHE,59a943295f1facaf,"Garachine"
GHF,3f934e53d5070792,"Giebelstadt"
GHK,3635341ecb93d0bd,"Gahcho Kue"
GHM,5e896883ef8afaed,"Centerville Muni"
GHN,2d5c9a811ac3e127,"Guanghan"
GHS,273f155c413bcf45,"Melalan"
GHT,19ccce74f643670c,"Ghat"
GHU,51cdfd3c80397d5d,"Gualeguaychu"
GHV,3fb267a77fbca917,"Brasov-Ghimbav"
GIB,17e2a5561f78f7d4,"Gibraltar"
GIC,4e6d372c521bd449,"Boigu Island"
GID,1d7a514b896228d9,"Gitega"
GIF,5d946bf62d56ce29,"Winter Haven/Gilbert"
GIG,103da83d920fc096,"Rio Galeao - Tom Jobim"
GII,16a33a88caa0e4f4,"Siguiri"
GIL,2ea97ba9db4ab1b5,"Gilgit"
GIR,58adf6587309fa46,"Santiago Vila"
GIS,4805f050f0ac60e5,"Gisborne"
GIT,1e707425c72832a2,"Mchauru"
GIU,2998cee42dc7ba3b,"Sigiriya Air Force Base"
GIY,1d348ddba04bde21,"Giyani"
GIZ,1fb54445d38ed1d7,"Jizan Regional/K Abdullah"
GJA,5b82ce6e6008077e,"La Laguna"
GJL,18eebdfe4e8807c4,"Jijel Ferhat Abbas"
GJM,55cea557db8c5ad5,"Guajara-Mirim"
GJR,3c645f1b1d1afb25,"Gjogur"
GJT,5f513c441c8708c6,"Grand Junction Regional"
GKA,4e66c3fd289eae09,"Goroka"
GKD,1bfc48654643a4f8,"Gokceada"
GKE,3f81cd07c3a7d416,"Geilenkirchen"
GKH,2d84fa65e04990ec,"Palungtar"
GKK,28b2349cb1a067ac,"Kooddoo"
GKL,4d309e2723ddf7cf,"Great Keppel Is"
GKN,3349ffcee4093c52,"Gulkana"
GKT,5e9909912b8f5bec,"Gatlinburg-Pigeon Forge"
GLA,3e758b18dd27d6b8,"Glasgow"
GLB,5e43a08e6bb08d84,"San Carlos Apache"
GLC,29f5bdddf867b2d5,"Geladi"
GLD,5f62358dbcbefb3a,"Goodland Muni"
GLE,5e63dd17584c7b1e,"Gainesville Muni"
GLF,599b503ff2988ba2,"Golfito"
GLG,4e3a497e7fc417b0,"Glengyle"
GLH,5e73d6665685a78d,"Mid Delta Regional"
GLI,4c2a6bd5501005d5,"Glen Innes"
GLK,29f5938be9014ac5,"Galcaio"
GLL,3d87daff62fc6ae1,"Gol"
GLM,4e3d9ef7f6290ea8,"Glenormiston"
GLN,16d475652c4d61ab,"Guelmim"
GLO,3f70b1c8222f7ecb,"Gloucestershire"
GLP,4f60f17d331d3b1e,"Gulgubip"
GLR,5f8fb9d99cecc9e2,"Gaylord Regional"
GLS,5d78209a9181d60a,"Scholes At Galveston"
GLT,4c3f7c2588b01128,"Gladstone"
GLU,2d71e6bb09db27fd,"Gelephu"
GLV,336593234320d5c7,"Golovin"
GLW,5e8ca83d8d8881d1,"Glasgow Muni"
GLX,28151c2446a2a29e,"Gamarmalamo"
GLZ,3f8099b160be47e3,"Gilze Rijen"
GMA,1b8da2225ba82448,"Gemena"
GMB,1e959a6dd1b98423,"Gambela"
GMD,16ed30d5a730d1c1,"Ben Slimane"
GME,3dbe8cf8d3355f73,"Gomel"
GMI,4d69c152bc9dbe92,"Gasmata Island"
GMM,1b71a84527dc77ed,"Gamboma"
GMN,49046834d0a0d3dd,"Greymouth"
GMO,1aa10a2f7854c06d,"Gombe Lawanti"
GMP,2e2d9ed08800ae64,"Gimpo"
GMQ,2e655d39d668a9f5,"Golog Maqen"
GMR,5309a7509bd06139,"Totegegie"
GMS,10709d6d2f0853c5,"Antonio Guerreiro"
GMT,336873adf5175dc9,"Granite Mountain Air Stn"
GMU,5e963fd718c011f9,"Greenville Downtown"
GMV,5e4cd8f378214a39,"Monument Valley"
GMZ,15d04a93fe526e5c,"La Gomera"
GNA,3ea2b8f39a040316,"Hrodna"
GNB,3f8fb1d1a136dd48,"Grenoble-Isere"
GND,5ad536b8b38bcc16,"Maurice Bishop"
GNF,5f338c73015e9848,"Gansner"
GNG,3408743bf8f82fc8,"Gooding Muni"
GNI,2c2586b19ec10d0c,"Lyudao"
GNM,10583dd79f8bc563,"Guanambi"
GNN,1f95626d14efa9ca,"Ghinnir"
GNR,50be58ba4742e3ef,"Dr. Arturo Illia"
GNS,28637ab8db004212,"Binaka"
GNT,5e572c6a9c6d6d3d,"Grants-Milan Muni"
GNU,32672679d2a53d21,"Goodnews"
GNV,5d995324ec409fef,"Gainesville Regional"
GNY,1dead7968c986247,"Sanliurfa GAP"
GNZ,1b3ed272a3b3bb18,"Ghanzi"
GOA,19f3ee3ef8470ada,"Genoa Cristoforo Colombo"
GOB,1f93694497312889,"Robe"
GOC,4d6e32d2c5771db5,"Gora"
GOE,4d65eca6dd79c12f,"Gonaili"
GOG,1b36b61ccd9769d6,"Gobabis"
GOH,3b4112d2608df2f5,"Nuuk"
GOI,2abf0ba60c42722e,"Dabolim"
GOJ,3cc85ffb2385acb8,"Nizhny Novgorod Strigino"
GOK,5e69d80c48a0bfb9,"Guthrie-Edmond Regional"
GOL,33141367bae1ba93,"Gold Beach Muni"
GOM,1d78a6c154b3c7b4,"Goma"
GON,5fa7a107649ccaef,"Groton New London"
GOO,4c2eae0030b93996,"Goondiwindi"
GOP,2d91207373373362,"Gorakhpur"
GOQ,2e7a3fd408ae3f87,"Golmud"
GOR,1e9893837e2ddac4,"Gore"
GOS,4c18cbef722ee4ce,"Somersby"
GOT,3d9f41b01b5bec2c,"Gothenburg-Landvetter"
GOU,1a99d42fcb9a76cf,"Garoua"
GOV,4f5991c570721a66,"Gove"
GOX,2bb00d7041299f7a,"Mopa"
GOZ,3fb7957baf2c4fc9,"Gorna Oryahovitsa"
GPA,1be4f252b3843099,"Patras Araxos Agamemnon"
GPB,53e25de004c3997b,"Tancredo Thomas de Faria"
GPD,4e4e3e2e0c2c7995,"Mount Gordon"
GPI,58a851e090dacbf6,"Juan Casiano"
GPL,599f3e4607de7b27,"Guapiles"
GPN,250cc7e365a1d02b,"Garden Point"
GPO,51c61d28699132e2,"General Pico"
GPS,577ef92384d3dfbd,"Seymour Galapagos"
GPT,5d8b22899ec0e1a2,"Gulfport Biloxi"
GPZ,370847d12c17cccb,"Grand Rapids Itasca"
GQQ,5f951b66aaa2c281,"Galion Muni"
GRB,5f8e46379cdcb2dd,"Austin Straubel"
GRC,1686e35c4c8cb9e1,"Grand Cess"
GRD,5e95467849d2fffd,"Greenwood County"
GRE,5f81108e938a4694,"Greenville"
GRF,331d76c105d3b60a,"Gray Army Air"
GRG,2eb35c87b6058e4f,"Gardez"
GRI,5f66c3390c287ad5,"Central Nebraska Regional"
GRJ,1b19b430aa0dd39f,"George"
GRK,5d6cafd47054e026,"Killeen-Hood/Robert Gray"
GRL,4e6171068902e212,"Garasa"
GRM,370f620fc4ae4b3c,"Grand Marais Cook County"
GRN,5f6a38ef78958c28,"Gordon Muni"
GRO,18f688723ebb8b42,"Girona-Costa Brava"
GRP,55fb36f7f7af5f97,"Gurupi"
GRQ,3e8cc6820a1a7ff1,"Groningen Eelde"
GRR,5f8aab6c21ed3263,"Gerald R. Ford"
GRS,19f9a97a422e5da7,"Grosseto"
GRT,2ea192e3e37de385,"Gujrat"
GRU,53f8268c408fc526,"Guarulhos/Andre F Montoro"
GRV,3ddce27a2d80162c,"Grozny"
GRW,13fd1cacefc6963f,"Graciosa"
GRX,17e6c7fa322eb818,"F.G.L. Granada-Jaen Airport"
GRY,3c649e9763e04c83,"Grimsey"
GRZ,3fa707f2d4a204ad,"Graz"
GSA,283d1cabd9e2a33a,"Long Pasia"
GSB,5e98e3dce6660fcc,"Seymour Johnson Air Base"
GSC,2333ac13623b8890,"Gascoyne Junction"
GSE,3d9e3efa3f5f0ed7,"Gothenburg City"
GSH,5f8798fe8698a0b4,"Goshen Muni"
GSI,58ed9720736c5cbe,"Grand-Santi"
GSJ,5a7bd562f38c3959,"San Jose"
GSL,3631231f903852d5,"Taltheilei Narrows"
GSM,2dd1a0bed045a5c1,"Qeshm Dayrestan"
GSN,4e2912f7ccab35a7,"Mount Gunson"
GSO,5e9a929edddd3937,"Piedmont Triad"
GSP,5e97412755280b71,"Greenville Spartanburg"
GSQ,1dc05616e3f1220b,"El Owainat East"
GSR,29fd4bfc316eb9cc,"Gardo"
GSS,1d354b1c22106b77,"Sabi Sabi"
GST,333bdd73c1931d9e,"Gustavus"
GSV,3cdd1f3ef2790f77,"Gagarin"
GTA,4c6247a2e21fa901,"Gatokae"
GTE,4f59409e1aa09673,"Groote Eylandt"
GTF,3503d4a18defae23,"Great Falls"
GTG,370a117df23aa58c,"Grantsburg Muni"
GTI,3e97806973f83345,"Flugplatz Guttin/Rugen"
GTK,285874a960b6b994,"Sungai Tekai"
GTN,490626ee7938b8ec,"Glentanner"
GTO,2811dfdf0b4f67d0,"Jalaluddin"
GTP,33160537dac6ff87,"Grants Pass"
GTR,5e8335b082a5f112,"Golden Triangle Regional"
GTS,24102d26b4c9efe1,"The Granites"
GTT,4e467378e3e734c9,"Georgetown"
GTY,5f93e8b3313a59ba,"Gettysburg Regional"
GTZ,1e759b3e89436e30,"Kirawira B"
GUA,5a7de46a395f2af7,"La Aurora"
GUB,5d34e9dc977cce6b,"Guerrero Negro"
GUC,5f5064afaf0bbc43,"Gunnison Crested Butte"
GUD,17b521a2aae80e29,"Goundam"
GUE,4f7043cf3643343d,"Guriaso/Keraso"
GUF,5d8a6d59c02a55d7,"Jack Edwards National"
GUH,4c2d325a7d6ff6b2,"Gunnedah"
GUI,5ad120b03c077b96,"Guiria"
GUJ,53fa54b6364b99db,"Guaratingueta"
GUL,4c1b912714bf935c,"Goulburn"
GUM,4ea598f403436c07,"Antonio B. Won Pat"
GUO,5a8ec903d98e97e7,"Jicalapa"
GUP,5e580a6decf3fe4c,"Gallup Muni"
GUQ,59bcd3d7f6967f92,"Guanare"
GUR,4d58f2caf82e59d5,"Gurney"
GUS,5f859736e241bf51,"Grissom Air Reserve Base"
GUU,3c661ba67fbf1976,"Grundarfjorour"
GUV,4e6dcb5d3d98eec5,"Mougulu"
GUW,3cec1629b61a863e,"Atyrau"
GUX,2cab411843243f6f,"Guna"
GUY,5e6b2afd823cab32,"Guymon Muni"
GUZ,11410e8ac06b8515,"Guarapari"
GVA,3f8cde5dedfb4eb0,"Geneva Cointrin"
GVE,5e9fd54e3bf287d1,"Gordonsville Muni"
GVI,4f7133cd338b1cc5,"Green River"
GVL,5e950718c99c48cb,"Lee Gilmer Memorial"
GVN,32c4c7be060b58cd,"Sovetskaya Gavan/Maygatka"
GVP,4e425365d68b9522,"Greenvale"
GVR,104d55bca1711ba3,"Altino Machado de Oliveira"
GVT,5e62f4fd0fa7bb6f,"Majors"
GVX,3d95a704b5df3f97,"Gavle Sandviken"
GWA,2b7626364c6d1b96,"Gwa"
GWD,2ccccb2e30755afc,"Gwadar"
GWE,1d45401efd024183,"Gweru/Thornhill"
GWL,2caf1c2079578bb2,"Gwalior"
GWO,5e73f6cd6c8fdd14,"Greenwood-Leflore"
GWS,5f526b5348509347,"Glenwood Springs Muni"
GWT,3e87f62a981678f0,"Westerland Sylt"
GWV,5f936c5683b9f747,"Glendale Fokker"
GWY,3e6bf514c0b5bc7f,"Galway"
GXF,2bf127bb8eaccc51,"Seiyun Hadhramaut"
GXG,1a6f74bcb7fca590,"Negage"
GXH,2e56fe744480c501,"Gannan Xiahe"
GXQ,6a07700dc660fd71,"Teniente Vidal"
GXX,1aae0c5f427806ef,"Yagoua"
GXY,5f54df148377c99b,"Greeley-Weld County"
GYA,55cea32cf148ae5b,"De Av. Emilio Beltran"
GYB,232fe6f6112754e7,"Port Hedland/Wodgina"
GYD,3de89adfd6f03d8f,"Heydar Aliyev"
GYE,5799f3cb57bc54dd,"Jose Joaquin de Olmedo"
GYG,34c91caa7c7c9fec,"Magan"
GYL,241c471d6d5c406f,"Argyle"
GYM,5d4467d31e10a0f4,"Jose Maria Yanez"
GYN,54fc18518bd67f49,"Santa Genoveva"
GYO,286c85dedf7630e2,"Blangkejeren"
GYP,4c3a08461d993aa9,"Gympie"
GYR,5e43635dee4e5ce8,"Phoenix Goodyear"
GYS,2e506891200e4973,"Guangyuan Panlong"
GYU,2e5a7202b7f1bb53,"Guyuan Liupanshan"
GYY,5f876c240f5affb7,"Gary Chicago"
GYZ,222b65fd31291fd2,"Gruyere"
GZG,2d6e6d6076e0ddde,"Garze Gesar"
GZI,2eb376691cd44619,"Ghazni"
GZO,4c6666acaef12538,"Nusatupe"
GZP,1ceea2b4251a727f,"Gazipasa-Alanya"
GZT,1de8c35d66ea67dd,"Gaziantep"
GZW,2edad8fb999be46f,"Qazvin"
HAA,3b9865e7c464a712,"Hasvik"
HAB,5e855130ff1538d6,"Marion County Rankin"
HAC,4ee22166d2c0a5c1,"Hachijojima"
HAD,3e916622963421b9,"Halmstad"
HAF,5e3d2ca3892fa0f7,"Half Moon Bay"
HAH,1f59c90b9db6ac56,"Prince Said Ibrahim"
HAI,5f88a954fed38304,"Three Rivers Muni"
HAJ,3e9d22ae2a2cad5a,"Hannover"
HAK,2b4d457a88daf9d6,"Haikou Meilan"
HAL,1b40585552f30079,"Halali"
HAM,3e9a22bd26f92b60,"Hamburg Helmut Schmidt"
HAN,2c5112f4e277d54a,"Noi Bai"
HAO,5f82d569567c4b40,"Butler Co Regional/Hogan"
HAQ,29b5410ec0daacdd,"Hanimaadhoo"
HAR,5f94f68c75a5ce4e,"Capital City"
HAS,1eda2ffe8f85a074,"Ha'il"
HAT,4e5bbb6b9fd6c283,"Heathlands"
HAU,3d8c856fb36f55b8,"Haugesund Karmoy"
HAV,5c96640b9d33b735,"Jose Marti"
HAW,3e7f6e479c44b303,"Haverfordwest"
HAY,33677b5e7a71cab5,"Haycock"
HAZ,4e762f3e260b647b,"Hatzfeldhaven"
HBA,60cf7a8f6e09bc9d,"Hobart"
HBB,5e51d8216c63af3d,"Industrial"
HBD,4e6dc930467b8149,"Habi"
HBE,1cddc09e6f8fddaa,"Borj El Arab"
HBG,5d8d270c5d5c96b1,"Hattiesburg Bobby Chain"
HBK,5e47c3c5c2cfe982,"Holbrook Muni"
HBQ,2e6f509066039a42,"Haibei Qilian"
HBR,5e678596e5827667,"Hobart Regional"
HBU,37fcd8e47be0387b,"Bulgan Sum"
HBX,2aafcaf820b4cfac,"Hubli"
HCA,5e601058929c43d9,"Big Spring Mc Mahon-Wrinkle"
HCC,5fa955abceb79904,"Columbia County"
HCJ,2c4bd8f535d03e21,"Hechi Jinchengjiang"
HCM,29f935a94d13dfc5,"Eil"
HCN,2c23a82ae3133f70,"Hengchun"
HCQ,24176bd3cae2419b,"Halls Creek"
HCR,336025a550f2f2be,"Holy Cross"
HCW,5e96a90d1d5671e8,"Cheraw Muni /Lynch Bellinger"
HCZ,2c4e0399f32d6841,"Chenzhou Beihu"
HDD,2cbccf6c6baa85ce,"Hyderabad"
HDE,5f649f9d67b7c41d,"Brewster"
HDF,3e97ae3c4a43cc61,"Heringsdorf"
HDG,2e4b34b54e75f9fe,"Handan"
HDH,44c1263c01a868eb,"Kawaihapai"
HDK,29b44c53fd1a6437,"Kulhudhuffushi"
HDM,2ee72085662f868c,"Hamadan"
HDN,5f55702f05d7e61c,"Yampa Valley"
HDR,2dd292cf9c4c0b2b,"Havadarya"
HDS,1d3552b49a96336b,"Hoedspruit Air Base"
HDY,2955fb944d7855e1,"Hat Yai"
HEA,2ec554ee6891e111,"Herat/Khwaja A Ansari"
HEB,2b66f880d1de7512,"Hinthada"
HED,315fe68ad262a3fd,"Herendeen Bay"
HEE,5e76e433c5ddd28d,"Thompson-Robbins"
HEG,1d97f8366cccd94e,"Heglig"
HEH,2b6fbbff6b90165d,"Heho"
HEI,3e990371ab0cc407,"Heide-Busum"
HEK,33d9c7924edd2d05,"Heihe Aihui"
HEL,3da16a0d5df9c2f6,"Helsinki Vantaa"
HEO,4d6f3c791241aa17,"Haelogo"
HER,1bee8f37d507ffe4,"Heraklion Nikos Kazantzakis"
HES,34121293307770aa,"Hermiston Muni"
HET,2f45cff222b1996e,"Hohhot Baita"
HEZ,5d7ec68e1113aa3e,"Natchez-Adams/Hardy-Anders"
HFA,1de71897ee4fcfad,"Haifa"
HFD,5fa8806e733cc1e8,"Hartford Brainard"
HFE,2d3fa63e82bd62cb,"Hefei Xinqiao"
HFF,5e97b71422903a46,"Mackall Army Air"
HFN,3c6cb24b4641456c,"Hornafjorour"
HFS,3d98555e8b35b7aa,"Hagfors"
HFT,3b97822ef1caf9f7,"Hammerfest"
HGA,1f9cd3b984f127dc,"Egal"
HGD,4e430000d41ab600,"Hughenden"
HGE,5ac08a2874a0ee94,"Higuerote"
HGH,2d3a0ba28a3ea579,"Hangzhou Xiaoshan"
HGI,2d715ab6e9f53daf,"Itanagar Donyi Polo Hollongi"
HGL,3e89e6a1781dfbb4,"Helgoland-Dune"
HGN,2b6b87496acd98dc,"Mae Hong Son"
HGO,169edb535d05a997,"Korhogo"
HGR,5f93d3a0d4bdef27,"Hagerstown Richard Henson"
HGS,1597a5410372eaae,"Hastings"
HGU,4e69d1b8d995aac4,"Mount Hagen Kagamuga"
HGZ,336d11cb02a8ec42,"Hog River"
HHE,31d451eaed6f5ea2,"JMSDF Hachinohe/Hachinohe"
HHH,5e9080cfcbc142ab,"Hilton Head"
HHI,44c01fe17afc7812,"Wheeler Army"
HHN,3f83efcf9f28dfb6,"Frankfurt-Hahn"
HHQ,2a6715787b7b85d5,"Hua Hin"
HHR,5e34888ef41b481d,"Jack Northrop Hawthorne"
HHZ,414792c2171d8d71,"Hikueru"
HIA,2e3463a50a7e12ef,"Huai'an Lianshui"
HIB,37095e2855de6f9d,"Range Regional"
HID,4e5cedfb51bace91,"Horn Island"
HIE,3a0941d89a052629,"Mount Washington Regional"
HIF,5f46c9d94b9c8ed9,"Hill Air Force Base"
HIG,4e48d3232021cbb0,"Highbury"
HII,5e46236f453e9854,"Lake Havasu City"
HIJ,2e15ae15d6c9cdf0,"Hiroshima"
HIL,1f9e3c03ab3d36b7,"Shilavo"
HIM,2999c21e9ddbbca1,"Hingurakgoda Base"
HIN,2e27497753862216,"Sacheon/Sacheon"
HIO,331a5c3deb353dbe,"Portland Hillsboro"
HIP,4f30e48e72c07c5c,"Headingly"
HIR,4b6c2e8caf7e1bf5,"Honiara"
HIT,4e6ca04142c25be1,"Haivaro"
HJJ,2d429fcc117ebff9,"Huaihua Zhijiang"
HJR,2c9bc8cebd14f5d9,"Khajuraho"
HJT,36f489f1fe73ea41,"Khujirt"
HKA,5e890c67e7ebb9f8,"Blytheville Muni"
HKB,335e1ee118945602,"Healy Lake"
HKD,31d75088a2f0d083,"Hakodate"
HKG,2c34c502b2a73ce5,"Hong Kong"
HKK,49045ea77b30fb88,"Hokitika"
HKN,4d68efee03a5c0c5,"Hoskins"
HKR,1e78c2618923ec05,"Mara North Conservancy"
HKS,5e70f56a7df5ff2d,"Hawkins"
HKT,296966102ffdf340,"Phuket"
HKV,1bfa865df5c2e54a,"Malevo"
HKY,5e996404bfec1863,"Hickory Regional"
HLA,1c3c15450a7dd137,"Lanseria"
HLB,5f82b49da896fa97,"Hillenbrand Industries"
HLC,5f628602bd802e74,"Hill City Muni"
HLD,34e46ff3fbd5934f,"Hulunbuir Hailar"
HLE,164eed8ea54e3a81,"Saint Helena"
HLF,3d9dafa40fb09fec,"Hultsfred"
HLG,5f946582b508f700,"Wheeling Ohio County"
HLH,33eda59af5e37b1a,"Ulanhot Yilelite"
HLI,5e3c4353ef772522,"Hollister Muni"
HLJ,33e6662738ebf6e7,"Zhaodong Beidahuang General"
HLL,232dd6474455138b,"Hillside"
HLM,5f8a88e9b912eb1a,"Park Township"
HLN,3501c44858e2b819,"Helena Regional"
HLO,3c632a4ad66aeada,"Ingjaldssanour"
HLP,264cb5be6cfd28de,"Halim Perdanakusuma"
HLS,60cc70abaa54186d,"St Helens"
HLT,4d1815e45f214143,"Hamilton"
HLU,4a39efc00bd71551,"Nesson"
HLV,4e43f759c4d71db5,"Helenvale"
HLW,1d25b76599e6c85c,"Hluhluwe"
HLZ,481b1a589baa1d82,"Hamilton"
HMA,39df27553b14d891,"Khanty Mansiysk"
HMB,1dc5f7e310da9b60,"Suhaj Mubarak"
HME,19d0e89251f77815,"Hassi Messaoud"
HMG,2306ff6ff6ac772b,"Hermannsburg"
HMI,2f7a7a74a5d69af2,"Hami"
HMJ,3eb95894b6b2b7ae,"Khmelnytskyi"
HMN,5e515bbca27d68b8,"Holloman Air Base"
HMO,5d4779129ff50dac,"Ignacio P. Garcia"
HMR,3d97110078eb9aaa,"Hamar Lufthavn"
HMS,273c3cb76c94e325,"Haji Muhammad Sidik"
HMT,5e34b07f651f0b60,"Hemet Ryan"
HMV,3c98306892aec360,"Hemavan"
HMY,2e2b9b79e8f00814,"Seosan"
HNA,31d27df69427ee45,"Iwate Hanamaki"
HNB,5e8f79992dccbd8f,"Huntingburg"
HNC,5ea74fc6e6cbefee,"Billy Mitchell"
HND,4def85c087cc06c3,"Tokyo Haneda"
HNH,333bc88a334c8834,"Hoonah"
HNI,4e6384c55f431898,"Heiweni"
HNL,44c01961f138709c,"Daniel K Inouye"
HNM,43bbf2e644906ed3,"Hana"
HNN,4e6ec56afe9f37d7,"Honinabi"
HNS,333de9de288387a5,"Haines"
HNY,2d401fb6b3df9607,"Hengyang Nanyue"
HOA,1f74b533976f13c8,"Hola"
HOB,5e51d41c904f43db,"Lea County Regional"
HOC,4e648bd286691ff7,"Komako"
HOD,1fa7d6c2e0e7bb0e,"Hodeidah"
HOE,2b6e143e601e0b09,"Ban Huoeisay"
HOF,2cecae746a3b4e5e,"Al-Ahsa"
HOG,5baf8d1d208fd454,"Frank Pais"
HOH,3f9943bf9cbca8ec,"Hohenems-Dornbirn"
HOI,41438821dc35f4c3,"Hao"
HOK,241706044eb8e59b,"Hooker Creek"
HOM,325f431995aeb103,"Homer"
HON,5f6ed26fc045cb85,"Huron Regional"
HOO,2a45a584c931defd,"Nhon Co"
HOP,5e8b6a56f09984d8,"Campbell Army"
HOQ,3f917ad3b63b14c3,"Hof-Plauen"
HOR,13fb0c4658d79359,"Horta"
HOS,51b206b8f0be32cc,"Chos Malal"
HOT,5e7670e2c1647d90,"Memorial"
HOU,5d791185026f3975,"William P Hobby"
HOV,3d8487f2cd70677b,"Orsta-Volda Hovden"
HOX,2c7b1cebb82c51b8,"Hommalinn"
HPA,464f3310da1afba1,"Lifuka Island"
HPB,326bbc34a44997f4,"Hooper Bay"
HPE,4e530f80e54cb111,"Hope Vale"
HPG,2d4ea7553a444c4c,"Shennongjia Hongping"
HPH,2b4fff4456962770,"Cat Bi"
HPN,5fa667665ebd441e,"Westchester County"
HPT,5f7a857eeb45e883,"Hampton Muni"
HPV,44c5410a719d62db,"Princeville"
HPY,5d79276890dd8954,"Baytown"
HQL,2eae4272b84cc409,"Tashikuergan Hongqilafu"
HQM,331a9c2a7f0b9196,"Bowerman"
HRB,33e46e722231aee9,"Harbin Taiping"
HRC,3af81e8203b89762,"Sary Su"
HRE,1d488f9faaba7cc1,"Robert Gabriel Mugabe"
HRF,29b54dd295cce4a7,"Hoarafushi"
HRG,1dd92b33d66bfcde,"Hurghada"
HRI,2993bace3cd6aab7,"Mattala Rajapaksa"
HRK,3dce543df83262fe,"Kharkiv"
HRL,5c6fa952841dd223,"Valley"
HRM,18e81cfb0960e43a,"Hassi R'Mel"
HRO,5e7a79f92fa5dd48,"Boone County"
HRR,58aac127e3f14e33,"Herrera"
HRS,1c2dabc1e1c964d9,"Harrismith"
HRY,2305f11bcd543279,"Henbury"
